id,age,death_date,age_standard_deviation,age_at_death,latitude,longitude,y_haplogroup,mtdna_haplogroup
I19340,3285,-1262,49,..,40.416667,45.2,..,U1a1a1a
I16120,3390,-1367,35,..,40.91666,44.5,..,T2g1a
RISE413,3764,-1741,52,..,40.14,45.26,..,T2c1f
RISE416,3477,-1454,49,..,40.14,45.26,..,K1a17a
RISE423,3251,-1228,57,..,40.14,45.26,..,T2a
I10252,1850,173,115,adult; 20-30 yrs.,40.833333,43.916667,n/a (female),U7b
I13949,2594,-571,67,..,40.91666,44.5,..,T1
I11853,2800,-777,29,adult; 20-25 yrs.,40.15118,44.44316667,n/a (female),T2c1d+152
I11855,2806,-783,28,..,40.15118,44.44316667,n/a (female),I
I13031,2765,-742,20,adult .,40.15118,44.44316667,..,U1a1a1
I13032,2789,-766,29,..,40.15118,44.44316667,n/a (female),J1b
I16118,2595,-572,14,..,40.15118,44.44316667,n/a (female),K1a4f1
I3892,2749,-726,8,..,40.15118,44.44316667,..,K1
I3945,2595,-572,14,..,40.15118,44.44316667,n/a (female),H14a2c
I3890,2700,-677,87,adult ?,40.15118,44.44316667,n/a (female),J1b
I13035,2554,-531,99,adult; 20-25 yrs.,40.15118,44.44316667,..,H8b
armenia293,0,2023,0,..,39.815278,46.751944,..,..
S_Armenian-2,0,2023,0,..,40.604517,43.100758,..,..
NA20278,0,2023,0,..,..,..,..,..
NA19625,0,2023,0,..,..,..,n/a (female),..
NA19921,0,2023,0,..,..,..,n/a (female),..
NA20274,0,2023,0,..,..,..,n/a (female),..
NA20299,0,2023,0,..,..,..,n/a (female),..
NA20314,0,2023,0,..,..,..,n/a (female),..
NA19700,0,2023,0,..,..,..,..,..
NA19701,0,2023,0,..,..,..,n/a (female),..
NA19703,0,2023,0,..,..,..,..,..
NA19704,0,2023,0,..,..,..,n/a (female),..
NA19707,0,2023,0,..,..,..,n/a (female),..
NA19711,0,2023,0,..,..,..,..,..
NA19712,0,2023,0,..,..,..,n/a (female),..
NA19713,0,2023,0,..,..,..,n/a (female),..
NA19818,0,2023,0,..,..,..,..,..
NA19819,0,2023,0,..,..,..,n/a (female),..
NA19834,0,2023,0,..,..,..,..,..
NA19835,0,2023,0,..,..,..,n/a (female),..
NA19900,0,2023,0,..,..,..,..,..
NA19901,0,2023,0,..,..,..,n/a (female),..
NA19904,0,2023,0,..,..,..,..,..
NA19908,0,2023,0,..,..,..,..,..
NA19909,0,2023,0,..,..,..,n/a (female),..
NA19913,0,2023,0,..,..,..,n/a (female),..
NA19914,0,2023,0,..,..,..,n/a (female),..
NA19916,0,2023,0,..,..,..,..,..
NA19917,0,2023,0,..,..,..,n/a (female),..
NA19920,0,2023,0,..,..,..,..,..
NA19922,0,2023,0,..,..,..,..,..
NA19923,0,2023,0,..,..,..,n/a (female),..
NA19982,0,2023,0,..,..,..,..,..
NA19984,0,2023,0,..,..,..,..,..
NA19985,0,2023,0,..,..,..,n/a (female),..
NA20126,0,2023,0,..,..,..,..,..
NA20127,0,2023,0,..,..,..,n/a (female),..
NA20276,0,2023,0,..,..,..,n/a (female),..
NA20281,0,2023,0,..,..,..,..,..
NA20282,0,2023,0,..,..,..,n/a (female),..
NA20287,0,2023,0,..,..,..,n/a (female),..
NA20289,0,2023,0,..,..,..,n/a (female),..
NA20291,0,2023,0,..,..,..,..,..
NA20294,0,2023,0,..,..,..,n/a (female),..
NA20296,0,2023,0,..,..,..,n/a (female),..
NA20298,0,2023,0,..,..,..,..,..
NA20317,0,2023,0,..,..,..,n/a (female),..
NA20318,0,2023,0,..,..,..,..,..
NA20320,0,2023,0,..,..,..,n/a (female),..
NA20321,0,2023,0,..,..,..,n/a (female),..
NA20322,0,2023,0,..,..,..,n/a (female),..
NA20332,0,2023,0,..,..,..,n/a (female),..
NA20334,0,2023,0,..,..,..,n/a (female),..
NA20336,0,2023,0,..,..,..,n/a (female),..
NA20339,0,2023,0,..,..,..,n/a (female),..
NA20340,0,2023,0,..,..,..,..,..
NA20341,0,2023,0,..,..,..,n/a (female),..
NA20342,0,2023,0,..,..,..,..,..
NA20344,0,2023,0,..,..,..,n/a (female),..
NA20346,0,2023,0,..,..,..,..,..
NA20348,0,2023,0,..,..,..,..,..
NA20351,0,2023,0,..,..,..,..,..
NA20355,0,2023,0,..,..,..,n/a (female),..
NA20356,0,2023,0,..,..,..,..,..
NA20357,0,2023,0,..,..,..,n/a (female),..
NA20359,0,2023,0,..,..,..,n/a (female),..
NA20362,0,2023,0,..,..,..,..,..
NA20412,0,2023,0,..,..,..,n/a (female),..
NA13604,0,2023,0,..,24.611712,121.296444,..,..
B_Australian-3,0,2023,0,..,-13,143,n/a  (sex unknown),..
B_Australian-4,0,2023,0,..,-13,143,..,..
I5068,7088,-5065,209,..,48.663197,16.589687,..,T2b23
I5069,6961,-4938,65,30-50,48.663197,16.589687,n/a (female),N1a1a1
I11699,2300,-277,87,..,48.241109,15.701654,n/a (female),H11a2
I11701,2300,-277,87,..,48.241109,15.701654,..,T2b
I11708,2300,-277,87,..,48.241109,15.701654,n/a (female),U7b
I2483,30850,-28827,173,..,48.41,15.59,..,U5
I2484,30850,-28827,173,..,48.41,15.59,..,U5
I2484,30850,-28827,173,..,48.41,15.59,..,U5
I1577,30950,-28927,289,..,48.41,15.59,..,U5
I6913,7366,-5343,68,..,48.120396,16.291722,..,U5a1
I5208,7150,-5127,29,..,48.579752,16.46931,n/a (female),K1b1+(16093)
I6912,7088,-5065,209,..,48.120396,16.291722,..,J1
I5205,7150,-5127,29,..,48.579752,16.46931,n/a (female),H
I5206,7150,-5127,29,..,48.579752,16.46931,n/a (female),T2b
I5207,7150,-5127,29,..,48.579752,16.46931,..,H67
Avar,0,2023,0,..,..,..,..,..
TA6,0,2023,0,..,..,..,..,B4b 
ALX002,5660,-3637,40,..,39.3607139,48.4613556,..,K1a12a1a
MTT001,7638,-5615,24,..,40.9418889,45.8327778,n/a (female),U7
POT002,7378,-5355,34,..,39.5186111,48.65,n/a (female),H13a2b
I13320,850,1173,38,..,25.87,-77.19,..,B2e
I14875,1073,950,54,..,26.5,-76.99,..,B2
I14922,1003,1020,33,..,26.53,-76.96,n/a (female),B2e
I14923,603,1420,28,..,26.31,-77.55,n/a (female),B2e
I13318,750,1273,173,..,22.82,-74.29,..,C1b
I13319,750,1273,173,..,22.83,-74.32,n/a (female),C1b
I13321,750,1273,173,..,24.75,-76.2,..,C1b2
I13736,750,1273,173,..,25.366574,-76.520014,n/a (female),C1d1
I14878,795,1228,53,..,25.557,-76.696,n/a (female),B2
I14920,938,1085,16,..,25.366574,-76.520014,n/a (female),C1b
I14921,679,1344,12,..,25.366574,-76.520014,n/a (female),C1b
PCV001,875,1148,72,..,25.557,-76.696,n/a (female),C1d
PCV003,883,1140,46,..,25.557,-76.696,..,B2
PCV004,875,1148,72,..,25.557,-76.696,n/a (female),C1d1
I14878,795,1228,53,..,25.557,-76.696,n/a (female),B2
I14876,624,1399,40,..,25.551022,-76.71,..,B2
I13322,1017,1006,34,..,23.1,-74.98,n/a (female),C1d1
I13737,752,1271,18,..,23.1,-74.98,..,B2e
I13738,611,1412,38,..,23.1,-74.98,n/a (female),C1b
I13739,614,1409,39,..,23.1,-74.98,n/a (female),B2e
I13558,599,1424,27,..,24.1,-77.55,n/a (female),C1b2
I14879,651,1372,30,..,24.1,-77.55,..,C1b
I14880,589,1434,32,..,24.1,-77.55,..,A2h
I14881,597,1426,27,..,24.1,-77.55,n/a (female),A2
I14882,635,1388,38,..,24.1,-77.55,..,A2
I14883,588,1435,32,..,24.1,-77.55,..,A2
I13560,663,1360,17,..,24.1,-77.55,..,B2e
PC537,993,1030,40,..,25.557109,-76.695171,n/a (female),B2
B-04,2700,-677,1299,..,25.5,-112,n/a (female),C1b41a1
MX-01,2700,-677,1299,..,32.5581444,-116.2033639,..,B2a5
HGDP00057,0,2023,0,..,30.49871492,66.5,..,..
HGDP00060,0,2023,0,..,30.49871492,66.5,..,..
HGDP00076,0,2023,0,..,30.49871492,66.5,..,..
HGDP00070,0,2023,0,..,30.49871492,66.5,..,..
HGDP00058,0,2023,0,..,30.49871492,66.5,..,..
HGDP00090,0,2023,0,..,30.49871492,66.5,..,..
HGDP00052,0,2023,0,..,30.49871492,66.5,..,..
HGDP00054,0,2023,0,..,30.49871492,66.5,..,..
HGDP00056,0,2023,0,..,30.49871492,66.5,..,..
HGDP00058,0,2023,0,..,30.49871492,66.5,..,..
HGDP00062,0,2023,0,..,30.49871492,66.5,..,..
HGDP00064,0,2023,0,..,30.49871492,66.5,..,..
HGDP00066,0,2023,0,..,30.49871492,66.5,..,..
HGDP00068,0,2023,0,..,30.49871492,66.5,..,..
HGDP00074,0,2023,0,..,30.49871492,66.5,..,..
HGDP00078,0,2023,0,..,30.49871492,66.5,..,..
HGDP00080,0,2023,0,..,30.49871492,66.5,..,..
HGDP00082,0,2023,0,..,30.49871492,66.5,..,..
HGDP00086,0,2023,0,..,30.49871492,66.5,..,..
HGDP00088,0,2023,0,..,30.49871492,66.5,..,..
HGDP00090,0,2023,0,..,30.49871492,66.5,..,..
HGDP00092,0,2023,0,..,30.49871492,66.5,..,..
HGDP00094,0,2023,0,..,30.49871492,66.5,..,..
HGDP00096,0,2023,0,..,30.49871492,66.5,..,..
HGDP00098,0,2023,0,..,30.49871492,66.5,..,..
HGDP00183,0,2023,0,..,25.49063551,69,..,..
HGDP01028,0,2023,0,..,-22,19,..,..
HGDP01035,0,2023,0,..,-22,19,..,..
HGDP01414,0,2023,0,..,-3,37,n/a (female),..
HGDP01417,0,2023,0,..,-3,37,..,..
HGDP01405,0,2023,0,..,-3,37,..,..
HGDP01408,0,2023,0,..,-3,37,..,..
HGDP01414,0,2023,0,..,-3,37,n/a (female),..
HGDP01417,0,2023,0,..,-3,37,..,..
HGDP01418,0,2023,0,..,-3,37,..,..
HGDP01419,0,2023,0,..,-3,37,..,..
HGDP01028,0,2023,0,..,-22,19,..,..
HGDP01035,0,2023,0,..,-22,19,..,..
HGDP01031,0,2023,0,..,-19,18,..,..
HGDP00993,0,2023,0,..,-29,30,..,..
HGDP00994,0,2023,0,..,-29,29,..,..
HGDP01030,0,2023,0,..,-28,24,..,..
HGDP01033,0,2023,0,..,-28,31,..,..
HGDP01034,0,2023,0,..,-28,24,..,..
HGDP01030,0,2023,0,..,-28,24,..,..
HGDP01034,0,2023,0,..,-28,24,..,..
Bashkirs2,0,2023,0,..,..,..,n/a  (sex unknown),..
Bashkirs1,0,2023,0,..,..,..,n/a  (sex unknown),..
Bashkirs3,0,2023,0,..,..,..,n/a  (sex unknown),..
HGDP01364,0,2023,0,..,43,0,..,..
HGDP01365,0,2023,0,..,43,0,n/a (female),..
HGDP01357,0,2023,0,..,43,0,..,..
HGDP01358,0,2023,0,..,43,0,..,..
HGDP01359,0,2023,0,..,43,0,..,..
HGDP01360,0,2023,0,..,43,0,..,..
HGDP01361,0,2023,0,..,43,0,..,..
HGDP01362,0,2023,0,..,43,0,..,..
HGDP01363,0,2023,0,..,43,0,n/a (female),..
HGDP01364,0,2023,0,..,43,0,..,..
HGDP01365,0,2023,0,..,43,0,n/a (female),..
HGDP01366,0,2023,0,..,43,0,n/a (female),..
HGDP01367,0,2023,0,..,43,0,n/a (female),..
HGDP01368,0,2023,0,..,43,0,n/a  (sex unknown),..
HGDP01370,0,2023,0,..,43,0,..,..
HGDP01373,0,2023,0,..,43,0,n/a (female),..
HGDP01374,0,2023,0,..,43,0,..,..
HGDP01375,0,2023,0,..,43,0,..,..
HGDP01376,0,2023,0,..,43,0,..,..
HGDP01377,0,2023,0,..,43,0,..,..
HGDP01378,0,2023,0,..,43,0,..,..
HGDP01379,0,2023,0,..,43,0,..,..
HGDP01380,0,2023,0,..,43,0,n/a (female),..
HG03006,0,2023,0,..,23.7,90.4,..,..
HG03007,0,2023,0,..,23.7,90.4,n/a (female),..
HG03009,0,2023,0,..,23.763889,90.388889,..,..
HG03012,0,2023,0,..,23.763889,90.388889,..,..
HG03585,0,2023,0,..,23.763889,90.388889,..,..
HG03589,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03593,0,2023,0,..,23.763889,90.388889,..,..
HG03594,0,2023,0,..,23.763889,90.388889,..,..
HG03595,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03598,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03600,0,2023,0,..,23.763889,90.388889,..,..
HG03603,0,2023,0,..,23.763889,90.388889,..,..
HG03604,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03607,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03611,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03615,0,2023,0,..,23.763889,90.388889,..,..
HG03616,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03793,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03800,0,2023,0,..,23.763889,90.388889,..,..
HG03802,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03803,0,2023,0,..,23.763889,90.388889,..,..
HG03805,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03808,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03809,0,2023,0,..,23.763889,90.388889,..,..
HG03812,0,2023,0,..,23.763889,90.388889,..,..
HG03814,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03815,0,2023,0,..,23.763889,90.388889,..,..
HG03817,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03821,0,2023,0,..,23.763889,90.388889,..,..
HG03823,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03824,0,2023,0,..,23.763889,90.388889,..,..
HG03826,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03829,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03830,0,2023,0,..,23.763889,90.388889,..,..
HG03832,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03833,0,2023,0,..,23.763889,90.388889,..,..
HG03902,0,2023,0,..,23.763889,90.388889,..,..
HG03905,0,2023,0,..,23.763889,90.388889,..,..
HG03907,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03908,0,2023,0,..,23.763889,90.388889,..,..
HG03910,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03911,0,2023,0,..,23.763889,90.388889,..,..
HG03913,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03914,0,2023,0,..,23.763889,90.388889,..,..
HG03916,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03917,0,2023,0,..,23.763889,90.388889,..,..
HG03919,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03920,0,2023,0,..,23.763889,90.388889,..,..
HG03922,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03925,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03926,0,2023,0,..,23.763889,90.388889,..,..
HG03928,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03931,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03934,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03937,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03940,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG03941,0,2023,0,..,23.763889,90.388889,..,..
HG04131,0,2023,0,..,23.763889,90.388889,..,..
HG04134,0,2023,0,..,23.763889,90.388889,..,..
HG04140,0,2023,0,..,23.763889,90.388889,..,..
HG04141,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04144,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04146,0,2023,0,..,23.763889,90.388889,..,..
HG04152,0,2023,0,..,23.763889,90.388889,..,..
HG04153,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04155,0,2023,0,..,23.763889,90.388889,..,..
HG04156,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04158,0,2023,0,..,23.763889,90.388889,..,..
HG04159,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04161,0,2023,0,..,23.763889,90.388889,..,..
HG04162,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04164,0,2023,0,..,23.763889,90.388889,..,..
HG04171,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04173,0,2023,0,..,23.763889,90.388889,..,..
HG04176,0,2023,0,..,23.763889,90.388889,..,..
HG04177,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04180,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04182,0,2023,0,..,23.763889,90.388889,..,..
HG04183,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04185,0,2023,0,..,23.763889,90.388889,..,..
HG04186,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04188,0,2023,0,..,23.763889,90.388889,..,..
HG04189,0,2023,0,..,23.763889,90.388889,n/a (female),..
HG04194,0,2023,0,..,23.763889,90.388889,..,..
HG04195,0,2023,0,..,23.763889,90.388889,n/a (female),..
HGDP00609,0,2023,0,..,31,35,..,..
HGDP00611,0,2023,0,..,31,35,..,..
HGDP00613,0,2023,0,..,31,35,n/a (female),..
HGDP00614,0,2023,0,..,31,35,n/a (female),..
HGDP00615,0,2023,0,..,31,35,n/a (female),..
HGDP00619,0,2023,0,..,31,35,..,..
HGDP00620,0,2023,0,..,31,35,..,..
HGDP00622,0,2023,0,..,31,35,..,..
HGDP00625,0,2023,0,..,31,35,..,..
HGDP00626,0,2023,0,..,31,35,..,..
HGDP00628,0,2023,0,..,31,35,..,..
HGDP00629,0,2023,0,..,31,35,..,..
HGDP00632,0,2023,0,..,31,35,n/a (female),..
HGDP00634,0,2023,0,..,32,35,n/a (female),..
HGDP00635,0,2023,0,..,31,35,n/a (female),..
HGDP00637,0,2023,0,..,31,35,n/a (female),..
HGDP00638,0,2023,0,..,31,35,n/a (female),..
HGDP00639,0,2023,0,..,31,35,..,..
HGDP00640,0,2023,0,..,31,35,..,..
HGDP00642,0,2023,0,..,31,35,..,..
HGDP00644,0,2023,0,..,31,35,..,..
HGDP00645,0,2023,0,..,31,35,..,..
HGDP00646,0,2023,0,..,31,35,n/a (female),..
HGDP00647,0,2023,0,..,31,35,n/a (female),..
HGDP00654,0,2023,0,..,31,35,..,..
HGDP00616,0,2023,0,..,31,35,..,..
HGDP00650,0,2023,0,..,31,35,n/a (female),..
HGDP00607,0,2023,0,..,31,35,n/a (female),..
HGDP00608,0,2023,0,..,31,35,..,..
HGDP00610,0,2023,0,..,31,35,..,..
HGDP00612,0,2023,0,..,31,35,n/a (female),..
HGDP00616,0,2023,0,..,31,35,..,..
HGDP00618,0,2023,0,..,31,35,..,..
HGDP00623,0,2023,0,..,31,35,..,..
HGDP00624,0,2023,0,..,31,35,..,..
HGDP00630,0,2023,0,..,31,35,..,..
HGDP00631,0,2023,0,..,31,35,..,..
HGDP00636,0,2023,0,..,31,35,n/a (female),..
HGDP00641,0,2023,0,..,31,35,..,..
HGDP00643,0,2023,0,..,31,35,n/a (female),..
HGDP00648,0,2023,0,..,31,35,..,..
HGDP00649,0,2023,0,..,31,35,n/a (female),..
HGDP00650,0,2023,0,..,31,35,n/a (female),..
HGDP00651,0,2023,0,..,31,35,n/a (female),..
HGDP00653,0,2023,0,..,31,35,n/a (female),..
HGDP00701,0,2023,0,..,31,35,n/a (female),..
GoyetQ116-1,35208,-33185,236,..,50.446,5.008,..,M
GoyetQ376-19,27505,-25482,117,..,50.26,4.28,n/a (female),U2
GoyetQ53-1,28051,-26028,165,..,50.26,4.28,n/a (female),U2
GoyetQ56-16,26300,-24277,191,..,50.26,4.28,n/a (female),U2
GoyetQ-2,15077,-13054,88,..,50.446,5.008,..,U8a
GoyetQ-2,15077,-13054,88,..,50.446,5.008,..,U8a
I24541,11700,-9677,202,adult ,16.497398,-88.90496,n/a  (sex unknown),n/a (<2x)
I24540,5607,-3584,31,old adult ,16.497398,-88.90496,n/a (female),C
I7543,3860,-1837,48,infant; 9�12 mo,16.497398,-88.90496,..,C1c4
I8041,4079,-2056,54,infant; <6 mo,16.497398,-88.90496,..,A2+(64)+@16111
I19950,4673,-2650,85,infant; 4.5�7.5 mo,16.515784,-88.875258,..,D4h3a
I5455,4472,-2449,32,adult ,16.497398,-88.90496,..,C5b
I6235,4523,-2500,75,sub adult; 16�20 yrs,16.497398,-88.90496,..,A2+(64)+@16111
I6236,4482,-2459,40,sub adult; 2�3 yrs,16.515784,-88.875258,n/a (female),C5b
I19167,4891,-2868,37,middle adult; 35�50 yrs,16.497398,-88.90496,..,R
I19942,4943,-2920,50,old adult; 60+ yrs,16.515784,-88.875258,n/a (female),C1c
I3442,4998,-2975,87,sub adult; 11�15 yrs,16.497398,-88.90496,..,A2
I5454,5038,-3015,94,middle-old adult ,16.497398,-88.90496,..,A2q
I7544,4757,-2734,58,infant; <1 yr,16.497398,-88.90496,n/a (female),C5b
I3442,4998,-2975,87,sub adult; 11�15 yrs,16.497398,-88.90496,..,A2af1b
I19944,4868,-2845,35,middle adult; 40�50 yrs,16.515784,-88.875258,..,n/a (<2x)
I13267,5483,-3460,79,young adult ,16.497398,-88.90496,n/a (female),C1c
I20428,7025,-5002,87,unknown,16.497398,-88.90496,..,n/a (<2x)
I5456,7368,-5345,33,middle adult; 35�45�yrs,16.515784,-88.875258,..,D1
I5457,7376,-5353,34,middle adult; 35�55�yrs,16.515784,-88.875258,..,D1
I19170,8775,-6752,130,adult ,16.497398,-88.90496,n/a (female),D4h3a5
I19169,8735,-6712,101,Infant,16.497398,-88.90496,..,D4h3a5
I13268,9534,-7511,38,middle adult; 31�50 yrs,16.497398,-88.90496,..,C1b
I3443,9301,-7278,81,middle-old adult ,16.497398,-88.90496,n/a (female),D4h3a
PRBB-1,0,2023,0,..,..,..,..,M5a 
HG03006,0,2023,0,..,23.7,90.4,..,..
HG03007,0,2023,0,..,23.7,90.4,n/a (female),..
HGDP01172,0,2023,0,..,46,10,n/a (female),..
HGDP00457,0,2023,0,..,4,17,..,..
HGDP00461,0,2023,0,..,4,17,..,..
HGDP00454,0,2023,0,..,4,17,..,..
HGDP00455,0,2023,0,..,4,17,..,..
HGDP00457,0,2023,0,..,4,17,..,..
HGDP00458,0,2023,0,..,4,17,..,..
HGDP00459,0,2023,0,..,4,17,..,..
HGDP00460,0,2023,0,..,4,17,..,..
HGDP00461,0,2023,0,..,4,17,..,..
HGDP00464,0,2023,0,..,4,17,..,..
HGDP00466,0,2023,0,..,4,17,..,..
HGDP00469,0,2023,0,..,4,17,..,..
HGDP00470,0,2023,0,..,4,17,..,..
HGDP00472,0,2023,0,..,4,17,..,..
HGDP00473,0,2023,0,..,4,17,..,..
HGDP00475,0,2023,0,..,4,17,..,..
HGDP00985,0,2023,0,..,4,17,..,..
HGDP00986,0,2023,0,..,4,17,..,..
HGDP01086,0,2023,0,..,4,17,..,..
HGDP01090,0,2023,0,..,4,17,..,..
HGDP01094,0,2023,0,..,4,17,..,..
BIR-15,0,2023,0,..,..,..,..,R8a1a1a 
BIR-08,0,2023,0,..,..,..,..,M49d 
BIR-11,0,2023,0,..,..,..,..,M3;M3c_152 
BIR-12,0,2023,0,..,..,..,..,M49d 
BIR-13,0,2023,0,..,..,..,..,R7a1b1 
BIR-14,0,2023,0,..,..,..,..,M40a1a 
BIR-16,0,2023,0,..,..,..,..,R7a1b1 
BIR-18,0,2023,0,..,..,..,..,R8a1a1a 
BIR-22,0,2023,0,..,..,..,..,M49d
IO2,985,1038,110,..,-17.9634243,-67.1522097,n/a  (sex unknown),..
MIS3,1120,903,51,..,-16.492998,-68.1203,n/a  (sex unknown),..
MIS5,1090,933,56,..,-16.492998,-68.1203,n/a  (sex unknown),..
I0976,900,1123,87,..,-16.55,-68.66666667,..,B2
I0977,990,1033,36,..,-16.55,-68.66666667,n/a (female),C1c
I0978,865,1158,40,..,-16.55,-68.66666667,..,B2
I0979,1125,898,101,..,-16.55,-68.66666667,..,B2
MIS7,1100,923,87,..,-16.492998,-68.1203,n/a  (sex unknown),..
I19561,702,1321,15,adult ,45.074167,18.148889,..,H3af
NQO002,1055,968,113,..,-17.94148,24.70934,n/a (female),n/a (<2x)
TAU001,1000,1023,29,..,-24.65509,25.86798,n/a (female),L0d3b1
XAR001,1100,923,87,..,-18.41505,21.88777,..,L3e1a2
XAR002,1100,923,87,..,-18.41505,21.88777,..,L0k1a2 
HGDP00656,0,2023,0,..,-6,155,n/a (female),..
HGDP00660,0,2023,0,..,-6,155,n/a (female),..
S_Brahmin-1,0,2023,0,..,17.72,83.32,..,..
S_Brahmin-2,0,2023,0,..,17.72,83.32,..,..
HGDP00019,0,2023,0,..,30.49871492,66.5,..,..
HGDP00027,0,2023,0,..,30.49871492,66.5,..,..
HGDP00001,0,2023,0,..,30.49871492,66.5,..,..
HGDP00003,0,2023,0,..,30.49871492,66.5,..,..
HGDP00005,0,2023,0,..,30.49871492,66.5,..,..
HGDP00007,0,2023,0,..,30.49871492,66.5,..,..
HGDP00009,0,2023,0,..,30.49871492,66.5,..,..
HGDP00011,0,2023,0,..,30.49871492,66.5,..,..
HGDP00015,0,2023,0,..,30.49871492,66.5,..,..
HGDP00017,0,2023,0,..,30.49871492,66.5,..,..
HGDP00019,0,2023,0,..,30.49871492,66.5,..,..
HGDP00021,0,2023,0,..,30.49871492,66.5,..,..
HGDP00023,0,2023,0,..,30.49871492,66.5,..,..
HGDP00025,0,2023,0,..,30.49871492,66.5,..,..
HGDP00027,0,2023,0,..,30.49871492,66.5,..,..
HGDP00031,0,2023,0,..,30.49871492,66.5,..,..
HGDP00033,0,2023,0,..,30.49871492,66.5,..,..
HGDP00035,0,2023,0,..,30.49871492,66.5,..,..
HGDP00037,0,2023,0,..,30.49871492,66.5,..,..
HGDP00039,0,2023,0,..,30.49871492,66.5,..,..
HGDP00043,0,2023,0,..,30.49871492,66.5,..,..
HGDP00045,0,2023,0,..,30.49871492,66.5,..,..
HGDP00049,0,2023,0,..,30.49871492,66.5,..,..
HGDP00072,0,2023,0,..,30.49871492,66.5,..,..
HGDP00041,0,2023,0,..,30.49871492,66.5,..,..
Bot17,281,1742,100,..,-18.850833,-41.948889,..,B4a1a1
Botocudo15,309,1714,94,..,-18.850833,-41.948889,..,B4a1a1a
Enoque65,3516,-1493,38,..,-8.666667,-42.55,..,A2e 
I9054,2183,-160,80,..,-28.55,-49.00583333,n/a (female),n/a (<2x)
I9055,2073,-50,50,..,-28.55,-49.00583333,n/a (female),n/a (<2x)
I9056,1339,684,21,..,-28.55,-49.00583333,n/a (female),n/a (<2x)
I9058,2524,-501,106,..,-28.55,-49.00583333,n/a (female),C1c
I9057,2436,-413,85,..,-28.55,-49.00583333,..,n/a (<2x)
Lapa05,9650,-7627,318,..,-19.47718333,-44.03805556,n/a (female),A2
Lapa14,9510,-7487,20,..,-19.47718333,-44.03805556,..,A2
Lapa15,9601,-7578,45,..,-19.47718333,-44.03805556,..,A2
Lapa22,9650,-7627,318,..,-19.47718333,-44.03805556,n/a (female),D4h3a
Lapa01,9862,-7839,151,..,-19.47718333,-44.03805556,..,C1d1
Lapa24,9247,-7224,90,..,-19.47718333,-44.03805556,..,B2
Lapa25,9573,-7550,47,..,-19.47718333,-44.03805556,n/a (female),B2
LAR001,6560,-4537,56,..,-24.28372,-47.48565,n/a (female),A2
LAR002,6808,-4785,57,..,-24.28372,-47.48565,..,A2
MOS001,5809,-3786,60,..,-24.24696,-47.42179,n/a (female),D4h3a
Sumidouro4,10107,-8084,99,..,-19.54,-43.94,..,D1
Sumidouro5,10372,-8349,79,..,-19.54,-43.94,..,D4h3a
Sumidouro6,10070,-8047,102,..,-19.54,-43.94,..,D1
Sumidouro7,10190,-8167,71,..,-19.54,-43.94,..,D1
